CALL_TIME,CALLING_NUMBER,CALLED_NUMBER,DURATION,DESTINATION NAME
11/01/2016 11:35,899380456579,941789621661,82.61127454,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899397417262,941794969432,82.60630241,Pakistan-Warid-Mobile
11/01/2016 11:35,899414377945,941800317203,82.60133028,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899431338629,941805664974,82.59635815,Pakistan-Zong-Mobile
11/01/2016 11:35,899448299312,941811012745,82.59138602,Pakistan-Zong-Mobile
11/01/2016 11:35,899465259995,941816360516,82.58641389,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899482220678,941821708287,82.58144176,Pakistan-Zong-Mobile
11/01/2016 11:35,899499181361,941827056059,82.57646963,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899516142044,941832403830,82.5714975,Pakistan-Ufone-Mobile
11/01/2016 11:35,899533102727,941837751601,82.56652537,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899550063410,941843099372,82.56155324,Pakistan-Ufone-Mobile
11/01/2016 11:35,899567024093,941848447143,82.55658111,Pakistan-Zong-Mobile
11/01/2016 11:35,899583984776,941853794914,82.55160898,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899600945460,941859142685,82.54663685,Pakistan-Zong-Mobile
11/01/2016 11:35,899617906143,941864490456,82.54166472,Pakistan-Telenor-Mobile
11/01/2016 11:35,899634866826,941869838227,82.53669259,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899651827509,941875185998,82.53172046,Pakistan-Zong-Mobile
11/01/2016 11:35,899668788192,941880533769,82.52674833,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899685748875,941885881540,82.5217762,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899702709558,941891229311,82.51680407,Pakistan-Zong-Mobile
11/01/2016 11:35,899719670241,941896577082,82.51183194,Pakistan-Ufone-Mobile
11/01/2016 11:35,899736630924,941901924853,82.50685981,Pakistan-Ufone-Mobile
11/01/2016 11:35,899753591608,941907272624,82.50188768,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899770552291,941912620395,82.49691555,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899787512974,941917968166,82.49194342,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899804473657,941923315937,82.48697129,Pakistan-Zong-Mobile
11/01/2016 11:35,899821434340,941928663708,82.48199916,Pakistan-Zong-Mobile
11/01/2016 11:35,899838395023,941934011479,82.47702703,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899855355706,941939359250,82.4720549,Pakistan-Zong-Mobile
11/01/2016 11:35,899872316389,941944707021,82.46708277,Pakistan-Warid-Mobile
11/01/2016 11:35,899889277072,941950054792,82.46211064,Pakistan-Ufone-Mobile
11/01/2016 11:35,899906237755,941955402563,82.45713851,Pakistan-Ufone-Mobile
11/01/2016 11:35,899923198439,941960750334,82.45216638,Pakistan-Ufone-Mobile
11/01/2016 11:35,899940159122,941966098105,82.44719425,Pakistan-Mobilink-Mobile
11/01/2016 11:35,899957119805,941971445876,82.44222212,Pakistan-Ufone-Mobile
11/01/2016 11:35,899974080488,941976793647,82.43724999,Pakistan-Ufone-Mobile
11/01/2016 11:35,899991041171,941982141418,82.43227786,Pakistan-Warid-Mobile
11/01/2016 11:35,900008001854,941987489189,82.42730573,Pakistan-Telenor-Mobile
11/01/2016 11:35,900024962537,941992836960,82.4223336,Pakistan-Warid-Mobile
11/01/2016 11:35,900041923220,941998184731,82.41736147,Pakistan-Warid-Mobile
11/01/2016 11:35,900058883903,942003532502,82.41238934,Pakistan-Ufone-Mobile
11/01/2016 11:35,900075844586,942008880273,82.40741721,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900092805270,942014228044,82.40244508,Pakistan-Warid-Mobile
11/01/2016 11:35,900109765953,942019575815,82.39747295,Pakistan-Ufone-Mobile
11/01/2016 11:35,900126726636,942024923586,82.39250082,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900143687319,942030271358,82.38752869,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900160648002,942035619129,82.38255656,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900177608685,942040966900,82.37758443,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900194569368,942046314671,82.3726123,Pakistan-Ufone-Mobile
11/01/2016 11:35,900211530051,942051662442,82.36764017,Pakistan-Warid-Mobile
11/01/2016 11:35,900228490734,942057010213,82.36266804,Pakistan-Warid-Mobile
11/01/2016 11:35,900245451417,942062357984,82.35769591,Pakistan-Warid-Mobile
11/01/2016 11:35,900262412101,942067705755,82.35272378,Pakistan-Warid-Mobile
11/01/2016 11:35,900279372784,942073053526,82.34775165,Pakistan-Telenor-Mobile
11/01/2016 11:35,900296333467,942078401297,82.34277952,Pakistan-Ufone-Mobile
11/01/2016 11:35,900313294150,942083749068,82.33780739,Pakistan-Ufone-Mobile
11/01/2016 11:35,900330254833,942089096839,82.33283526,Pakistan-Ufone-Mobile
11/01/2016 11:35,900347215516,942094444610,82.32786313,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900364176199,942099792381,82.322891,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900381136882,942105140152,82.31791887,Pakistan-Warid-Mobile
11/01/2016 11:35,900398097565,942110487923,82.31294674,Pakistan-Ufone-Mobile
11/01/2016 11:35,900415058248,942115835694,82.30797461,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900432018932,942121183465,82.30300248,Pakistan-Ufone-Mobile
11/01/2016 11:35,900448979615,942126531236,82.29803035,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900465940298,942131879007,82.29305822,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900482900981,942137226778,82.28808609,Pakistan-Zong-Mobile
11/01/2016 11:35,900499861664,942142574549,82.28311396,Pakistan-Warid-Mobile
11/01/2016 11:35,900516822347,942147922320,82.27814183,Pakistan-Warid-Mobile
11/01/2016 11:35,900533783030,942153270091,82.2731697,Pakistan-Ufone-Mobile
11/01/2016 11:35,900550743713,942158617862,82.26819757,Pakistan-Warid-Mobile
11/01/2016 11:35,900567704396,942163965633,82.26322544,Pakistan-Ufone-Mobile
11/01/2016 11:35,900584665079,942169313404,82.25825331,Pakistan-Warid-Mobile
11/01/2016 11:35,900601625763,942174661175,82.25328118,Pakistan-Zong-Mobile
11/01/2016 11:35,900618586446,942180008946,82.24830905,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900635547129,942185356717,82.24333692,Pakistan-Warid-Mobile
11/01/2016 11:35,900652507812,942190704488,82.23836479,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900669468495,942196052259,82.23339266,Pakistan-Ufone-Mobile
11/01/2016 11:35,900686429178,942201400030,82.22842053,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900703389861,942206747801,82.2234484,Pakistan-Warid-Mobile
11/01/2016 11:35,900720350544,942212095572,82.21847627,Pakistan-Telenor-Mobile
11/01/2016 11:35,900737311227,942217443343,82.21350414,Pakistan-Ufone-Mobile
11/01/2016 11:35,900754271911,942222791114,82.20853201,Pakistan-Warid-Mobile
11/01/2016 11:35,900771232594,942228138886,82.20355988,Pakistan-Ufone-Mobile
11/01/2016 11:35,900788193277,942233486657,82.19858775,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900805153960,942238834428,82.19361562,Pakistan-Zong-Mobile
11/01/2016 11:35,900822114643,942244182199,82.18864349,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900839075326,942249529970,82.18367136,Pakistan-Telenor-Mobile
11/01/2016 11:35,900856036009,942254877741,82.17869923,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900872996692,942260225512,82.1737271,Pakistan-Telenor-Mobile
11/01/2016 11:35,900889957375,942265573283,82.16875497,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900906918058,942270921054,82.16378284,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900923878742,942276268825,82.15881071,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900940839425,942281616596,82.15383858,Pakistan-Mobilink-Mobile
11/01/2016 11:35,900957800108,942286964367,82.14886645,Pakistan-Zong-Mobile
11/01/2016 11:35,900974760791,942292312138,82.14389432,Pakistan-Zong-Mobile
11/01/2016 11:35,900991721474,942297659909,82.13892219,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901008682157,942303007680,82.13395006,Pakistan-Ufone-Mobile
11/01/2016 11:35,901025642840,942308355451,82.12897793,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901042603523,942313703222,82.1240058,Pakistan-Zong-Mobile
11/01/2016 11:35,901059564206,942319050993,82.11903367,Pakistan-Zong-Mobile
11/01/2016 11:35,901076524889,942324398764,82.11406154,Pakistan-Telenor-Mobile
11/01/2016 11:35,901093485573,942329746535,82.10908941,Pakistan-Warid-Mobile
11/01/2016 11:35,901110446256,942335094306,82.10411728,Pakistan-Warid-Mobile
11/01/2016 11:35,901127406939,942340442077,82.09914515,Pakistan-Telenor-Mobile
11/01/2016 11:35,901144367622,942345789848,82.09417302,Pakistan-Zong-Mobile
11/01/2016 11:35,901161328305,942351137619,82.08920089,Pakistan-Telenor-Mobile
11/01/2016 11:35,901178288988,942356485390,82.08422876,Pakistan-Telenor-Mobile
11/01/2016 11:35,901195249671,942361833161,82.07925663,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901212210354,942367180932,82.0742845,Pakistan-Warid-Mobile
11/01/2016 11:35,901229171037,942372528703,82.06931237,Pakistan-Warid-Mobile
11/01/2016 11:35,901246131720,942377876474,82.06434024,Pakistan-Ufone-Mobile
11/01/2016 11:35,901263092404,942383224245,82.05936811,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901280053087,942388572016,82.05439598,Pakistan-Zong-Mobile
11/01/2016 11:35,901297013770,942393919787,82.04942385,Pakistan-Ufone-Mobile
11/01/2016 11:35,901313974453,942399267558,82.04445172,Pakistan-Telenor-Mobile
11/01/2016 11:35,901330935136,942404615329,82.03947959,Pakistan-Telenor-Mobile
11/01/2016 11:35,901347895819,942409963100,82.03450746,Pakistan-Telenor-Mobile
11/01/2016 11:35,901364856502,942415310871,82.02953533,Pakistan-Telenor-Mobile
11/01/2016 11:35,901381817185,942420658642,82.0245632,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901398777868,942426006413,82.01959107,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901415738551,942431354185,82.01461894,Pakistan-Ufone-Mobile
11/01/2016 11:35,901432699235,942436701956,82.00964681,Pakistan-Ufone-Mobile
11/01/2016 11:35,901449659918,942442049727,82.00467468,Pakistan-Warid-Mobile
11/01/2016 11:35,901466620601,942447397498,81.99970255,Pakistan-Ufone-Mobile
11/01/2016 11:35,901483581284,942452745269,81.99473042,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901500541967,942458093040,81.98975829,Pakistan-Warid-Mobile
11/01/2016 11:35,901517502650,942463440811,81.98478616,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901534463333,942468788582,81.97981403,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901551424016,942474136353,81.9748419,Pakistan-Zong-Mobile
11/01/2016 11:35,901568384699,942479484124,81.96986977,Pakistan-Telenor-Mobile
11/01/2016 11:35,901585345382,942484831895,81.96489764,Pakistan-Zong-Mobile
11/01/2016 11:35,901602306066,942490179666,81.95992551,Pakistan-Warid-Mobile
11/01/2016 11:35,901619266749,942495527437,81.95495338,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901636227432,942500875208,81.94998125,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901653188115,942506222979,81.94500912,Pakistan-Warid-Mobile
11/01/2016 11:35,901670148798,942511570750,81.94003699,Pakistan-Telenor-Mobile
11/01/2016 11:35,901687109481,942516918521,81.93506486,Pakistan-Warid-Mobile
11/01/2016 11:35,901704070164,942522266292,81.93009273,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901721030847,942527614063,81.9251206,Pakistan-Telenor-Mobile
11/01/2016 11:35,901737991530,942532961834,81.92014847,Pakistan-Ufone-Mobile
11/01/2016 11:35,901754952213,942538309605,81.91517634,Pakistan-Zong-Mobile
11/01/2016 11:35,901771912897,942543657376,81.91020421,Pakistan-Ufone-Mobile
11/01/2016 11:35,901788873580,942549005147,81.90523208,Pakistan-Zong-Mobile
11/01/2016 11:35,901805834263,942554352918,81.90025995,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901822794946,942559700689,81.89528782,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901839755629,942565048460,81.89031569,Pakistan-Telenor-Mobile
11/01/2016 11:35,901856716312,942570396231,81.88534356,Pakistan-Warid-Mobile
11/01/2016 11:35,901873676995,942575744002,81.88037143,Pakistan-Zong-Mobile
11/01/2016 11:35,901890637678,942581091773,81.8753993,Pakistan-Zong-Mobile
11/01/2016 11:35,901907598361,942586439544,81.87042717,Pakistan-Warid-Mobile
11/01/2016 11:35,901924559045,942591787315,81.86545504,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901941519728,942597135086,81.86048291,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901958480411,942602482857,81.85551078,Pakistan-Mobilink-Mobile
11/01/2016 11:35,901975441094,942607830628,81.85053865,Pakistan-Warid-Mobile
11/01/2016 11:35,901992401777,942613178399,81.84556652,Pakistan-Telenor-Mobile
11/01/2016 11:35,902009362460,942618526170,81.84059439,Pakistan-Warid-Mobile
11/01/2016 11:35,902026323143,942623873941,81.83562226,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902043283826,942629221713,81.83065013,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902060244509,942634569484,81.825678,Pakistan-Ufone-Mobile
11/01/2016 11:35,902077205192,942639917255,81.82070587,Pakistan-Warid-Mobile
11/01/2016 11:35,902094165876,942645265026,81.81573374,Pakistan-Telenor-Mobile
11/01/2016 11:35,902111126559,942650612797,81.81076161,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902128087242,942655960568,81.80578948,Pakistan-Ufone-Mobile
11/01/2016 11:35,902145047925,942661308339,81.80081735,Pakistan-Warid-Mobile
11/01/2016 11:35,902162008608,942666656110,81.79584522,Pakistan-Ufone-Mobile
11/01/2016 11:35,902178969291,942672003881,81.79087309,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902195929974,942677351652,81.78590096,Pakistan-Warid-Mobile
11/01/2016 11:35,902212890657,942682699423,81.78092883,Pakistan-Ufone-Mobile
11/01/2016 11:35,902229851340,942688047194,81.7759567,Pakistan-Zong-Mobile
11/01/2016 11:35,902246812023,942693394965,81.77098457,Pakistan-Warid-Mobile
11/01/2016 11:35,902263772707,942698742736,81.76601244,Pakistan-Telenor-Mobile
11/01/2016 11:35,902280733390,942704090507,81.76104031,Pakistan-Warid-Mobile
11/01/2016 11:35,902297694073,942709438278,81.75606818,Pakistan-Telenor-Mobile
11/01/2016 11:35,902314654756,942714786049,81.75109605,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902331615439,942720133820,81.74612392,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902348576122,942725481591,81.74115179,Pakistan-Ufone-Mobile
11/01/2016 11:35,902365536805,942730829362,81.73617966,Pakistan-Ufone-Mobile
11/01/2016 11:35,902382497488,942736177133,81.73120753,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902399458171,942741524904,81.7262354,Pakistan-Ufone-Mobile
11/01/2016 11:35,902416418854,942746872675,81.72126327,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902433379538,942752220446,81.71629114,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902450340221,942757568217,81.71131901,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902467300904,942762915988,81.70634688,Pakistan-Zong-Mobile
11/01/2016 11:35,902484261587,942768263759,81.70137475,Pakistan-Ufone-Mobile
11/01/2016 11:35,902501222270,942773611530,81.69640262,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902518182953,942778959301,81.69143049,Pakistan-Zong-Mobile
11/01/2016 11:35,902535143636,942784307072,81.68645836,Pakistan-Zong-Mobile
11/01/2016 11:35,902552104319,942789654843,81.68148623,Pakistan-Ufone-Mobile
11/01/2016 11:35,902569065002,942795002614,81.6765141,Pakistan-Zong-Mobile
11/01/2016 11:35,902586025685,942800350385,81.67154197,Pakistan-Warid-Mobile
11/01/2016 11:35,902602986369,942805698156,81.66656984,Pakistan-Telenor-Mobile
11/01/2016 11:35,902619947052,942811045927,81.66159771,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902636907735,942816393698,81.65662558,Pakistan-Telenor-Mobile
11/01/2016 11:35,902653868418,942821741469,81.65165345,Pakistan-Zong-Mobile
11/01/2016 11:35,902670829101,942827089240,81.64668132,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902687789784,942832437012,81.64170919,Pakistan-Warid-Mobile
11/01/2016 11:35,902704750467,942837784783,81.63673706,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902721711150,942843132554,81.63176493,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902738671833,942848480325,81.6267928,Pakistan-Warid-Mobile
11/01/2016 11:35,902755632516,942853828096,81.62182067,Pakistan-Ufone-Mobile
11/01/2016 11:35,902772593200,942859175867,81.61684854,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902789553883,942864523638,81.61187641,Pakistan-Ufone-Mobile
11/01/2016 11:35,902806514566,942869871409,81.60690428,Pakistan-Warid-Mobile
11/01/2016 11:35,902823475249,942875219180,81.60193215,Pakistan-Ufone-Mobile
11/01/2016 11:35,902840435932,942880566951,81.59696002,Pakistan-Zong-Mobile
11/01/2016 11:35,902857396615,942885914722,81.59198789,Pakistan-Ufone-Mobile
11/01/2016 11:35,902874357298,942891262493,81.58701576,Pakistan-Telenor-Mobile
11/01/2016 11:35,902891317981,942896610264,81.58204363,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902908278664,942901958035,81.5770715,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902925239347,942907305806,81.57209937,Pakistan-Zong-Mobile
11/01/2016 11:35,902942200031,942912653577,81.56712724,Pakistan-Warid-Mobile
11/01/2016 11:35,902959160714,942918001348,81.56215511,Pakistan-Warid-Mobile
11/01/2016 11:35,902976121397,942923349119,81.55718298,Pakistan-Mobilink-Mobile
11/01/2016 11:35,902993082080,942928696890,81.55221085,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903010042763,942934044661,81.54723872,Pakistan-Warid-Mobile
11/01/2016 11:35,903027003446,942939392432,81.54226659,Pakistan-Warid-Mobile
11/01/2016 11:35,903043964129,942944740203,81.53729446,Pakistan-Warid-Mobile
11/01/2016 11:35,903060924812,942950087974,81.53232233,Pakistan-Ufone-Mobile
11/01/2016 11:35,903077885495,942955435745,81.5273502,Pakistan-Telenor-Mobile
11/01/2016 11:35,903094846179,942960783516,81.52237807,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903111806862,942966131287,81.51740594,Pakistan-Ufone-Mobile
11/01/2016 11:35,903128767545,942971479058,81.51243381,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903145728228,942976826829,81.50746168,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903162688911,942982174600,81.50248955,Pakistan-Warid-Mobile
11/01/2016 11:35,903179649594,942987522371,81.49751742,Pakistan-Ufone-Mobile
11/01/2016 11:35,903196610277,942992870142,81.49254529,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903213570960,942998217913,81.48757316,Pakistan-Telenor-Mobile
11/01/2016 11:35,903230531643,943003565684,81.48260103,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903247492326,943008913455,81.4776289,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903264453010,943014261226,81.47265677,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903281413693,943019608997,81.46768464,Pakistan-Ufone-Mobile
11/01/2016 11:35,903298374376,943024956768,81.46271251,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903315335059,943030304539,81.45774038,Pakistan-Ufone-Mobile
11/01/2016 11:35,903332295742,943035652311,81.45276825,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903349256425,943041000082,81.44779612,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903366217108,943046347853,81.44282399,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903383177791,943051695624,81.43785186,Pakistan-Ufone-Mobile
11/01/2016 11:35,903400138474,943057043395,81.43287973,Pakistan-Telenor-Mobile
11/01/2016 11:35,903417099157,943062391166,81.4279076,Pakistan-Telenor-Mobile
11/01/2016 11:35,903434059841,943067738937,81.42293547,Pakistan-Ufone-Mobile
11/01/2016 11:35,903451020524,943073086708,81.41796334,Pakistan-Telenor-Mobile
11/01/2016 11:35,903467981207,943078434479,81.41299121,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903484941890,943083782250,81.40801908,Pakistan-Telenor-Mobile
11/01/2016 11:35,903501902573,943089130021,81.40304695,Pakistan-Telenor-Mobile
11/01/2016 11:35,903518863256,943094477792,81.39807482,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903535823939,943099825563,81.39310269,Pakistan-Telenor-Mobile
11/01/2016 11:35,903552784622,943105173334,81.38813056,Pakistan-Warid-Mobile
11/01/2016 11:35,903569745305,943110521105,81.38315843,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903586705988,943115868876,81.3781863,Pakistan-Zong-Mobile
11/01/2016 11:35,903603666672,943121216647,81.37321417,Pakistan-Warid-Mobile
11/01/2016 11:35,903620627355,943126564418,81.36824204,Pakistan-Ufone-Mobile
11/01/2016 11:35,903637588038,943131912189,81.36326991,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903654548721,943137259960,81.35829778,Pakistan-Zong-Mobile
11/01/2016 11:35,903671509404,943142607731,81.35332565,Pakistan-Ufone-Mobile
11/01/2016 11:35,903688470087,943147955502,81.34835352,Pakistan-Ufone-Mobile
11/01/2016 11:35,903705430770,943153303273,81.34338139,Pakistan-Warid-Mobile
11/01/2016 11:35,903722391453,943158651044,81.33840926,Pakistan-Zong-Mobile
11/01/2016 11:35,903739352136,943163998815,81.33343713,Pakistan-Zong-Mobile
11/01/2016 11:35,903756312819,943169346586,81.328465,Pakistan-Ufone-Mobile
11/01/2016 11:35,903773273503,943174694357,81.32349287,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903790234186,943180042128,81.31852074,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903807194869,943185389899,81.31354862,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903824155552,943190737670,81.30857649,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903841116235,943196085441,81.30360436,Pakistan-Warid-Mobile
11/01/2016 11:35,903858076918,943201433212,81.29863223,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903875037601,943206780983,81.2936601,Pakistan-Telenor-Mobile
11/01/2016 11:35,903891998284,943212128754,81.28868797,Pakistan-Telenor-Mobile
11/01/2016 11:35,903908958967,943217476525,81.28371584,Pakistan-Ufone-Mobile
11/01/2016 11:35,903925919650,943222824296,81.27874371,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903942880334,943228172067,81.27377158,Pakistan-Ufone-Mobile
11/01/2016 11:35,903959841017,943233519839,81.26879945,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903976801700,943238867610,81.26382732,Pakistan-Mobilink-Mobile
11/01/2016 11:35,903993762383,943244215381,81.25885519,Pakistan-Warid-Mobile
11/01/2016 11:35,904010723066,943249563152,81.25388306,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904027683749,943254910923,81.24891093,Pakistan-Telenor-Mobile
11/01/2016 11:35,904044644432,943260258694,81.2439388,Pakistan-Telenor-Mobile
11/01/2016 11:35,904061605115,943265606465,81.23896667,Pakistan-Telenor-Mobile
11/01/2016 11:35,904078565798,943270954236,81.23399454,Pakistan-Zong-Mobile
11/01/2016 11:35,904095526481,943276302007,81.22902241,Pakistan-Ufone-Mobile
11/01/2016 11:35,904112487165,943281649778,81.22405028,Pakistan-Zong-Mobile
11/01/2016 11:35,904129447848,943286997549,81.21907815,Pakistan-Telenor-Mobile
11/01/2016 11:35,904146408531,943292345320,81.21410602,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904163369214,943297693091,81.20913389,Pakistan-Ufone-Mobile
11/01/2016 11:35,904180329897,943303040862,81.20416176,Pakistan-Warid-Mobile
11/01/2016 11:35,904197290580,943308388633,81.19918963,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904214251263,943313736404,81.1942175,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904231211946,943319084175,81.18924537,Pakistan-Warid-Mobile
11/01/2016 11:35,904248172629,943324431946,81.18427324,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904265133313,943329779717,81.17930111,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904282093996,943335127488,81.17432898,Pakistan-Zong-Mobile
11/01/2016 11:35,904299054679,943340475259,81.16935685,Pakistan-Zong-Mobile
11/01/2016 11:35,904316015362,943345823030,81.16438472,Pakistan-Ufone-Mobile
11/01/2016 11:35,904332976045,943351170801,81.15941259,Pakistan-Ufone-Mobile
11/01/2016 11:35,904349936728,943356518572,81.15444046,Pakistan-Ufone-Mobile
11/01/2016 11:35,904366897411,943361866343,81.14946833,Pakistan-Warid-Mobile
11/01/2016 11:35,904383858094,943367214114,81.1444962,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904400818777,943372561885,81.13952407,Pakistan-Zong-Mobile
11/01/2016 11:35,904417779460,943377909656,81.13455194,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904434740144,943383257427,81.12957981,Pakistan-Warid-Mobile
11/01/2016 11:35,904451700827,943388605198,81.12460768,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904468661510,943393952969,81.11963555,Pakistan-Telenor-Mobile
11/01/2016 11:35,904485622193,943399300740,81.11466342,Pakistan-Warid-Mobile
11/01/2016 11:35,904502582876,943404648511,81.10969129,Pakistan-Telenor-Mobile
11/01/2016 11:35,904519543559,943409996282,81.10471916,Pakistan-Ufone-Mobile
11/01/2016 11:35,904536504242,943415344053,81.09974703,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904553464925,943420691824,81.0947749,Pakistan-Warid-Mobile
11/01/2016 11:35,904570425608,943426039595,81.08980277,Pakistan-Ufone-Mobile
11/01/2016 11:35,904587386291,943431387366,81.08483064,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904604346975,943436735138,81.07985851,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904621307658,943442082909,81.07488638,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904638268341,943447430680,81.06991425,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904655229024,943452778451,81.06494212,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904672189707,943458126222,81.05996999,Pakistan-Telenor-Mobile
11/01/2016 11:35,904689150390,943463473993,81.05499786,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904706111073,943468821764,81.05002573,Pakistan-Warid-Mobile
11/01/2016 11:35,904723071756,943474169535,81.0450536,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904740032439,943479517306,81.04008147,Pakistan-Telenor-Mobile
11/01/2016 11:35,904756993122,943484865077,81.03510934,Pakistan-Warid-Mobile
11/01/2016 11:35,904773953806,943490212848,81.03013721,Pakistan-Ufone-Mobile
11/01/2016 11:35,904790914489,943495560619,81.02516508,Pakistan-Ufone-Mobile
11/01/2016 11:35,904807875172,943500908390,81.02019295,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904824835855,943506256161,81.01522082,Pakistan-Warid-Mobile
11/01/2016 11:35,904841796538,943511603932,81.01024869,Pakistan-Mobilink-Mobile
11/01/2016 11:35,904858757221,943516951703,81.00527656,Pakistan-Mobilink-Mobile
